cosine_similarity,manhattan_distance,word_count_similarity,ner_similarity
0.9419299889364362,41.822895,0.7142857142857143,5
0.8992635706344886,44.228115,0.8181818181818182,15
0.6486797399686509,92.23786,0.3333333333333333,0
0.6860096247639497,73.8933,0.5789473684210527,1
0.9712395529989112,21.391785,0.8461538461538461,1
0.6462125647309535,67.704445,0.26666666666666666,0
0.7874682708784292,65.15479,0.7333333333333333,5
0.5889147984866451,93.35651,0.25,1
0.7168588691546912,85.39509,0.2727272727272727,0
0.782965123287237,66.336235,0.5,0
0.9899919377751017,13.633016,0.9090909090909091,10
0.9708851316487426,24.6876,0.8181818181818182,0
0.9461467401202317,32.39985,0.8333333333333334,3
0.6968111940501965,76.65733,0.6875,6
0.7211721485525941,76.21249,0.4375,0
0.8799784525490474,49.79579,0.75,0
0.8905209660793928,49.39564,0.5833333333333334,2
0.9470612466768124,32.82086,0.6,2
0.8355142316954998,60.97567,0.5294117647058824,0
0.8094960090742964,69.788414,0.625,0
0.9406695857712859,38.409126,0.7272727272727273,0
0.8014180395348566,67.72373,0.38461538461538464,6
0.72016524095747,82.50552,0.5,5
0.8121703413227415,70.41775,0.5555555555555556,0
0.9098202507346415,39.151268,0.8,1
0.7821686993805862,73.20595,0.6,1
0.5859398603508849,91.853874,0.42857142857142855,2
0.8057326256582273,57.15971,0.5833333333333334,5
0.3996151080755075,108.2959,0.2222222222222222,0
0.8989230868631942,39.0846,0.75,2
0.882661023999565,43.400116,0.6470588235294118,0
0.8027942183102267,59.5748,0.6,1
0.8651629682093215,54.98967,0.6153846153846154,6
0.9425610994754577,36.62091,0.6666666666666666,0
0.7912310404577024,58.841637,0.4117647058823529,0
0.9838119326036057,18.00567,0.9375,6
0.8131365301245073,51.900017,0.52,1
0.5060126407292648,105.75545,0.2,0
0.47922477004047925,105.52174,0.25,0
0.6876803691343488,82.221146,0.1875,0
0.9724423335172274,24.977386,0.9285714285714286,2
0.9445039948903574,30.97432,0.5625,5
0.722264936511323,72.31595,0.6428571428571429,1
0.8883065135802484,48.317883,0.7142857142857143,0
0.8088147209565874,54.841618,0.47368421052631576,2
0.7385424330068042,65.47408,0.5625,15
0.9669264732417615,23.654173,0.76,15
0.6195393110921749,98.844604,0.16666666666666666,0
0.9815468170950984,22.060385,1.0,0
0.8424376896539493,53.556633,0.5833333333333334,10
0.7295104215302717,68.18128,0.47058823529411764,0
0.3722392124190451,119.12149,0.23076923076923078,0
0.7843282221609894,62.471245,0.38461538461538464,10
0.9684849668407031,22.515697,0.7857142857142857,10
0.5670703719041036,93.009766,0.3076923076923077,0
0.9390646098233223,32.48311,1.0,16
0.986346662605263,17.921389,1.0,0
0.6248587703956011,89.78969,0.23529411764705882,1
0.7783639856220185,75.92076,0.8888888888888888,0
0.9485572214325978,33.328064,0.9090909090909091,2
0.908888575517209,50.682823,0.5,5
0.7909937154041881,65.5461,0.4666666666666667,11
0.6691108342676562,93.36765,0.4166666666666667,0
0.8282091134585563,59.28647,0.45454545454545453,6
0.8160254121157942,57.500137,0.65,11
0.9380185305074021,29.797352,0.65,1
0.9317198390337876,38.627964,0.5714285714285714,0
0.6847145590665414,77.52107,0.4,1
0.9886846186001073,18.400532,1.0,6
0.48577593886453563,101.29465,0.5263157894736842,0
0.8222194931956287,63.814842,0.9,10
0.19427862204023572,119.926674,0.15789473684210525,0
0.8661955250226623,51.971325,0.625,1
0.47431689854845993,99.5625,0.2631578947368421,0
0.7195257144350808,68.69725,0.3076923076923077,0
0.9086157461180379,36.990906,0.9,5
0.7860169297252592,61.27439,0.5625,0
0.8160313412096672,60.31101,0.42857142857142855,0
0.817726250868452,59.517197,0.65,1
0.817807508277176,58.804123,0.47368421052631576,10
0.7342267750536975,80.69966,0.5294117647058824,0
0.9637605146698112,28.010624,0.8,15
0.4505980030318737,98.22073,0.29411764705882354,0
0.7026776352699755,84.48234,0.6,0
0.6800651543008543,90.203186,0.46153846153846156,0
0.8772292531481729,52.402122,0.5833333333333334,0
0.9040020689350095,48.85573,0.45454545454545453,5
0.7913440356057596,64.55218,0.5714285714285714,0
0.7200425679510645,65.539505,0.47058823529411764,2
0.6261867650730556,88.90773,0.4,1
0.7880883574825756,61.654934,0.42105263157894735,1
0.8702992642328087,53.514534,0.6666666666666666,10
0.9370202990819985,27.802702,0.6,1
0.7290652809555721,79.78102,0.25,0
0.5442329701766472,82.266754,0.29411764705882354,6
0.6976879145244156,76.95531,0.4117647058823529,5
0.5596410256405344,96.34627,0.5833333333333334,0
0.8062324706797266,62.462273,0.47058823529411764,0
0.8113603007554624,60.628098,0.5294117647058824,1
1.0,0.0,1.0,1
0.8979222565611144,49.23152,0.6363636363636364,0
0.6727777833019287,75.2569,0.3333333333333333,0
0.585484286356475,98.24873,0.36363636363636365,0
0.8631839815928054,63.27822,0.7142857142857143,0
0.973026620303796,22.367495,0.9333333333333333,10
0.7070480922664956,64.080086,0.4583333333333333,15
0.5901622908658456,96.57885,0.3,0
0.6010267669657764,94.50488,0.42857142857142855,1
0.8300602025098623,63.471916,0.625,0
0.6676459216477691,93.66457,0.4444444444444444,0
0.8167426492148264,52.625526,0.2857142857142857,0
0.7675891207467412,67.40688,0.45,6
0.6874363679537687,97.75014,0.5,0
0.7601745538019296,63.54145,0.6842105263157895,7
0.5997527791265531,95.12659,0.3333333333333333,0
0.7803472494181686,74.87009,0.3076923076923077,0
0.9757598778485702,20.479965,0.9090909090909091,1
0.6694801926871364,81.29674,0.5,3
0.8753170495434207,54.631332,0.6153846153846154,2
0.5360757726518975,78.43513,0.45,1
0.622424096604547,70.04736,0.375,5
0.7477076155402465,68.02916,0.3076923076923077,0
0.8355167333581172,63.651558,0.5384615384615384,2
0.8535025742735531,47.482395,0.5454545454545454,0
0.9387203681796801,35.434143,0.6666666666666666,2
0.8573557352428797,53.198593,0.65,10
0.963634666745211,27.590649,0.8333333333333334,0
0.8000357021386957,52.771103,0.45454545454545453,1
0.8937119654097145,45.80481,0.5625,1
0.5623914292397602,103.38858,0.38461538461538464,1
0.9670426013868958,25.702045,0.7692307692307693,2
0.856077837936809,50.867786,0.5789473684210527,1
0.884014842570656,44.294064,0.5652173913043478,5
0.7116152275581051,76.44997,0.4,0
0.7069463868631756,62.670185,0.47058823529411764,0
0.6331983947654232,92.30571,0.2,0
0.9840743694888621,16.632185,0.8,1
0.8732170424482478,54.737675,0.7,5
0.8536708688667451,59.04871,0.5454545454545454,0
0.8605871867881975,52.225597,0.6363636363636364,0
0.7201838089038164,76.387344,0.42857142857142855,0
0.6848854639091759,79.57897,0.38461538461538464,0
0.8566805992725919,47.49029,0.7058823529411765,6
0.8220642909076636,64.03884,0.4,0
0.5798421167453067,91.383804,0.22727272727272727,0
0.9675989403697268,29.19513,0.8333333333333334,5
0.6679774910540628,79.99733,0.3333333333333333,0
0.9497337008647175,28.675377,0.8235294117647058,0
0.8756228502988523,45.5783,0.625,1
0.909539930660413,50.603035,0.35714285714285715,0
0.9332045451233424,30.219414,0.631578947368421,15
0.7114188391875946,76.824326,0.5,0
0.945897456403568,31.02864,0.7333333333333333,0
0.6963085072885384,91.79238,0.2857142857142857,0
0.7761027444309011,67.68692,0.5333333333333333,5
0.9631727875096262,29.07164,0.6470588235294118,3
0.9112006168065255,36.27857,0.6666666666666666,0
0.978637926129353,20.789959,0.8333333333333334,6
0.7835911721624723,81.809425,0.4,0
0.8302326361788245,50.857525,0.631578947368421,1
0.7392041065394251,75.195206,0.5,0
0.8302955586269756,65.239624,0.7272727272727273,0
0.6991194466300339,75.87564,0.2857142857142857,5
0.7263131606521228,65.0974,0.5789473684210527,15
0.8004489495428208,61.055267,0.5882352941176471,5
0.8672467490820465,61.001923,0.5833333333333334,0
0.6619440045297872,93.50562,0.5,0
0.6892787156030125,70.33831,0.47619047619047616,5
0.5938460531271813,83.23439,0.42857142857142855,0
0.9281829340328233,34.36346,0.6153846153846154,6
0.9467244280438015,36.032917,0.6923076923076923,0
0.7896578649605098,56.13959,0.43478260869565216,5
0.8302432734853401,58.059086,0.6923076923076923,5
0.7418617419157245,78.66963,0.3333333333333333,0
0.916520944241247,43.51844,0.7142857142857143,0
0.9100827617517541,37.58229,1.0,1
0.7809556887573825,86.81206,0.5,0
0.9005706614127323,49.894203,0.625,0
0.6624002132679513,69.05283,0.2857142857142857,5
0.9863296113121254,15.074626,0.75,10
0.804364219921873,75.485596,0.42857142857142855,0
0.7575845474921513,67.744,0.5384615384615384,5
0.8279427442584189,69.75155,0.5,0
0.8725761612577067,46.895657,0.6,0
0.7696042553276121,79.57291,0.5714285714285714,0
0.8135402402811419,53.66475,0.6,1
0.84975820900064,54.408028,0.4444444444444444,5
0.8463568067860994,66.850586,0.45454545454545453,0
0.8749305077085782,53.900436,0.6666666666666666,0
0.8698577133147453,52.958748,0.75,8
0.8565526696975044,57.084866,0.25,5
0.7103551169987811,91.57147,0.5,0
0.6230192722626339,97.10305,0.4444444444444444,0
0.937446641930186,32.61906,0.6470588235294118,10
0.8087829175710038,64.40172,0.45454545454545453,1
0.9017863786499314,53.37227,0.8571428571428571,1
0.6220799391296206,89.55525,0.35714285714285715,0
0.6769384541972824,84.77212,0.47058823529411764,10
0.8135323420729892,60.39486,0.631578947368421,0
0.7939928656366527,71.66433,0.6875,9
0.9580648479540366,27.28954,0.7272727272727273,1
0.8015089291617822,63.72593,0.5,2
0.7355301262557028,75.529175,0.5294117647058824,5
0.9005896434582881,39.987846,0.6470588235294118,6
0.8283560985607165,59.619553,0.5,0
0.8835526622744805,56.43554,0.38461538461538464,0
0.8793523294727027,50.03539,0.6428571428571429,1
0.8018663630703852,69.16907,0.4444444444444444,0
0.8780863404039533,56.85545,0.5555555555555556,0
0.8809325455238185,54.61829,0.5384615384615384,5
0.36043773935830337,109.567474,0.2,0
0.810439658876279,60.989197,0.5,0
0.9058296025212105,38.087975,0.6923076923076923,6
0.9397232486626077,29.72343,0.7058823529411765,1
0.7435175811248648,68.14616,0.4,0
0.4832112899974974,96.35576,0.625,0
0.8848160732661059,43.346592,0.9333333333333333,2
0.8930286575320263,48.856598,0.6666666666666666,11
0.7658498922997031,64.60187,0.4117647058823529,0
0.6444351963780748,82.77139,0.5454545454545454,0
0.8516689774016447,58.89988,0.4444444444444444,1
0.8428255386625552,53.57128,0.4666666666666667,0
0.7494884859427978,63.731792,0.48,5
0.4025213264716343,87.778076,0.14285714285714285,0
0.6278716736539013,68.623024,0.625,6
0.5414971108084817,95.94363,0.26666666666666666,0
0.6427459394236654,90.299286,0.4166666666666667,0
0.612165592826998,92.92975,0.3333333333333333,6
0.8177936439496127,66.89841,0.4166666666666667,0
0.6636289215417133,81.611244,0.23076923076923078,0
0.5072815136179143,91.040634,0.5,0
0.3100731347805965,115.935165,0.26666666666666666,1
0.8934872943941802,49.687473,0.5625,0
0.9267806777121212,44.704712,0.7777777777777778,0
0.7778550816290877,58.4357,0.3888888888888889,0
0.84599501200784,56.59074,0.5333333333333333,0
0.9292524710564791,38.56479,0.5263157894736842,1
0.642809563167007,82.8834,0.4090909090909091,7
0.8735419520088898,53.642494,0.5,1
0.9472347185551736,30.762426,0.5714285714285714,10
0.8226155755190648,56.35627,0.4375,0
0.7254280336637633,63.534466,0.6470588235294118,5
0.8299157178444873,60.82123,0.75,0
0.8755723155870423,49.84358,0.5,0
0.6811735624593904,74.69582,0.25,0
0.8500933143050766,54.71931,0.5,6
0.9086365478178291,38.19932,0.8421052631578947,1
0.9894035621117345,14.180357,1.0,2
0.9626797620223432,26.298609,0.6842105263157895,1
0.5186039653024171,108.505615,0.3076923076923077,0
0.7859879046690678,64.194275,0.4,0
0.8030919458168192,58.320305,0.47058823529411764,1
0.8897895517125671,39.752113,0.5833333333333334,5
0.8221442877882696,60.124096,0.6923076923076923,15
0.8886899770122295,42.262405,0.8235294117647058,1
0.9184009542112912,41.255844,0.625,5
0.9936155184974897,11.054575,0.9166666666666666,1
0.6853047063496367,81.91618,0.3076923076923077,5
0.8544229978049614,54.31279,0.46153846153846156,5
0.4192499172845441,86.16373,0.13636363636363635,0
0.9203344512161097,41.343952,0.5,1
0.6527969479704765,90.278076,0.42857142857142855,5
0.4436657164949458,78.89755,0.15789473684210525,0
0.9503309187113705,27.34592,1.0,0
0.6873659400113307,77.14519,0.5714285714285714,1
0.7436387387320802,66.23314,0.35,0
0.7130811481184258,79.472946,0.375,0
0.814242736025929,55.284027,0.47368421052631576,5
0.617083044177912,88.97777,0.3888888888888889,0
0.5062202237196141,103.8036,0.4166666666666667,1
0.7147112163579292,76.72438,0.3333333333333333,5
0.8657590169355032,53.031128,0.5,1
0.9015711970018302,54.449078,0.6,5
0.9248427093524355,36.598755,0.8461538461538461,6
0.7708213723995043,74.5038,0.3333333333333333,0
0.9432770019445625,34.80923,0.9090909090909091,1
0.3944513132874268,110.68854,0.23076923076923078,0
0.7630665658128472,67.02927,0.4666666666666667,2
0.5976538914357669,92.44414,0.5384615384615384,1
0.7548212324856881,70.92203,0.4166666666666667,1
0.9165943580292178,42.406944,0.6666666666666666,1
0.9010492517583809,45.170284,0.8,1
0.6483727647505302,92.062614,0.36363636363636365,0
0.9133526692202434,39.141193,0.6428571428571429,6
0.6198792013703405,85.84166,0.5555555555555556,1
0.8363568136486087,62.579967,0.4444444444444444,0
0.5693383904754099,85.9916,0.3157894736842105,0
0.8574569631417654,64.48937,0.8333333333333334,0
0.8449044956524283,47.439663,0.35294117647058826,0
0.7517201600733736,66.14608,0.36363636363636365,0
0.6662353081855935,81.435165,0.3333333333333333,0
0.751795515786777,58.690918,0.5,10
0.7345484564058163,82.559586,0.2727272727272727,1
0.8453429539044637,73.14548,0.375,1
0.87478217944824,54.309933,0.6666666666666666,0
0.8350386058718404,53.89454,0.5384615384615384,0
0.8738635552277149,52.033432,0.6428571428571429,0
0.9510235580067046,30.681288,0.75,1
0.6860942882994076,90.43965,0.5,0
0.8091460072690969,65.45799,0.5294117647058824,0
0.807361839490352,73.31282,0.4166666666666667,0
0.9018739936983812,40.140907,0.7142857142857143,1
0.8498752584006622,54.16774,0.6,0
0.7328768890757231,64.464516,0.2777777777777778,0
0.8704251295636856,49.712303,0.4230769230769231,1
0.9159647325512296,44.69065,0.7142857142857143,0
0.8755978624898582,57.746544,0.5833333333333334,12
0.8518660992736881,61.96933,0.4166666666666667,0
0.9653307085597845,22.90669,0.6842105263157895,4
0.9011030430643039,51.04679,0.5555555555555556,5
0.7930176971931687,71.41203,0.625,0
0.7636145875144147,74.07967,0.35294117647058826,0
0.7079324615620924,76.22781,0.4375,0
0.8052832828461379,69.521454,0.4,5
0.9414270089840272,32.63785,0.5555555555555556,1
0.86130475845492,50.68534,0.4444444444444444,5
0.7588583755314087,66.9907,0.6666666666666666,1
0.8137405040605512,54.848053,0.75,0
0.9707518380221386,20.437279,0.8823529411764706,1
0.905432037505461,44.563694,0.8181818181818182,5
0.8888242462270118,47.89691,0.5294117647058824,0
0.5876708817385784,85.16046,0.3076923076923077,0
0.7316648469003805,72.425995,0.5714285714285714,1
0.860011949152607,54.51003,0.5833333333333334,0
0.9028838211397282,40.990135,0.6842105263157895,6
0.85611549207599,55.674713,0.75,6
0.8153088868097417,59.38447,0.7857142857142857,0
0.6753878259534334,91.67369,0.3333333333333333,0
0.9117764775149657,44.849422,0.5,0
0.94236198226832,28.836231,0.8666666666666667,0
0.6881791733332651,86.61836,0.4,0
0.7998388561275677,53.99789,0.47619047619047616,0
0.8307688496565881,59.3507,0.5333333333333333,0
0.999999987473057,0.0,1.0,0
0.9271373906257477,33.340736,0.8461538461538461,0
0.7801447045552914,74.58432,0.2727272727272727,0
0.6301027054817869,93.20311,0.4,1
0.7027901628564931,78.798546,0.4166666666666667,5
0.6416628030581425,93.5998,0.35714285714285715,0
0.8470346248584344,49.6563,0.6,5
0.7496399070848103,70.956635,0.43478260869565216,6
0.7685279295996424,68.97268,0.5333333333333333,6
0.8959353582579156,51.029015,0.5,5
0.8788420190166609,51.875885,0.5,10
0.6539369365396221,90.026764,0.34782608695652173,3
0.9782240286837176,22.052961,0.75,0
0.8248713177625622,72.718254,0.5555555555555556,0
0.7626154420651813,69.94721,0.5714285714285714,1
0.7731947573530532,63.124535,0.6111111111111112,0
0.9999999931642827,0.0,0.8125,3
0.8794998455498093,62.38466,0.6666666666666666,0
0.7406458137862296,63.085827,0.4166666666666667,6
0.9025042510984974,43.56897,0.4,1
0.6613913091756877,83.36607,0.5,10
0.7600287131524583,65.31261,0.4666666666666667,0
0.9647251736953215,26.82101,0.8571428571428571,2
0.7402264110620193,76.06947,0.5454545454545454,5
0.6637998028585184,93.09411,0.4,0
0.9730387954761371,21.828918,0.9285714285714286,0
0.8089351667815753,71.48124,0.42857142857142855,0
0.6298755211581071,103.85789,0.08333333333333333,0
0.48618827186774627,102.45453,0.25,5
0.7148553778795582,81.0788,0.45454545454545453,0
0.8643970262725936,51.263657,0.5714285714285714,0
0.8348748666285033,52.847847,0.4782608695652174,5
0.7634125230216006,79.15686,0.375,0
0.6100560480668508,93.46944,0.36363636363636365,2
0.8893730098807848,44.20701,0.5,0
0.8044722860792343,52.70548,0.35294117647058826,0
0.9149698200847605,37.147713,0.75,1
0.9388786294219701,33.10014,0.8181818181818182,1
0.882389753300543,43.172604,0.7619047619047619,6
0.7509318464936084,75.88074,0.5,10
0.9010950505664918,39.602623,0.5909090909090909,7
0.8214212892032191,68.294876,0.45454545454545453,0
0.5027982268739146,101.44792,0.4,1
0.8269526280861751,56.045464,0.5,0
0.5301612678229081,78.36554,0.35,6
0.9294723775066467,39.05093,0.6363636363636364,11
0.7287994886120295,68.2969,0.6153846153846154,1
0.9833490520073659,21.319897,0.6363636363636364,5
0.6431702422028144,85.61395,0.25,0
0.7993162036887347,65.68388,0.6,0
0.7626595418112289,68.016235,0.4074074074074074,0
0.9492797190507202,36.30478,0.6666666666666666,1
0.9048895449477026,44.896366,0.7272727272727273,0
0.9389315977717463,31.890879,0.5454545454545454,11
0.8455451781466815,58.076225,0.8125,5
0.45254962804704313,89.3936,0.3333333333333333,0
0.8594599770082455,56.17321,0.5454545454545454,0
0.922910023965234,42.11696,0.8,1
0.7895276537971564,68.441284,0.6666666666666666,0
0.7885065161280143,67.69034,0.5454545454545454,0
0.5322114487674142,98.384705,0.2727272727272727,0
0.8848794957996874,47.12301,0.5882352941176471,10
0.8089537701782836,60.17427,0.5,0
0.8352731743345848,59.302574,0.6190476190476191,2
0.8803082886979078,44.437523,0.7222222222222222,0
0.609437079518947,101.56294,0.42857142857142855,0
0.7875618343834091,76.92014,0.4166666666666667,0
0.8948818163131673,45.207714,0.625,0
0.9359108548036044,39.058792,0.75,0
0.9416274050404148,30.656239,0.8,0
0.6226303765811309,91.91322,0.2727272727272727,0
0.5395154961327038,94.640335,0.36363636363636365,0
0.7155910892469586,73.032555,0.38461538461538464,0
0.7715996790499192,70.875374,0.5,6
0.6855755881158926,86.94641,0.3076923076923077,5
0.8505828115117736,52.210518,0.5,0
0.8118398993448707,60.022316,0.6153846153846154,2
0.7970027324074711,71.66409,0.36363636363636365,0
0.8093482879567078,57.12462,0.6470588235294118,2
0.5525136379214504,102.498535,0.3076923076923077,0
0.8857778100305305,39.940754,0.6,12
0.9298849169315897,37.45584,0.8571428571428571,2
0.7942621911675196,62.974777,0.6470588235294118,5
0.8823441224950965,44.40669,0.5294117647058824,0
0.7959850698829329,64.50702,0.5454545454545454,0
0.6907705626148496,74.09271,0.375,0
0.8809771050971924,57.010376,0.5714285714285714,0
0.9522155087924642,28.09367,0.6363636363636364,0
0.8075801808406314,61.403893,0.6923076923076923,6
0.7674982590331486,67.95533,0.6111111111111112,15
0.7743593499792891,65.49761,0.5263157894736842,5
0.7176589417940765,80.202156,0.38461538461538464,1
0.811442293581072,64.038185,0.6666666666666666,0
0.5899167001300947,85.227554,0.2222222222222222,0
0.9848003974275183,22.594732,1.0,0
0.9003860858833598,49.229275,0.6923076923076923,6
0.9822285206068234,17.172197,1.0,5
0.771580508173251,78.32013,0.38461538461538464,1
0.9354319741826468,40.30435,0.6666666666666666,2
0.6808136814002974,68.99686,0.2857142857142857,1
0.845091943520507,45.62758,0.5238095238095238,2
0.8998192525346337,39.066208,0.9333333333333333,2
0.8440544480816301,64.29402,0.6666666666666666,0
0.8211815712260262,62.8735,0.5,1
0.7114416464209216,74.862564,0.5555555555555556,10
0.9264445058844418,33.37578,0.9090909090909091,1
0.6550893119797128,83.854454,0.4,1
0.8223711465638751,57.865578,0.75,1
0.44215905463378247,117.7197,0.2857142857142857,5
0.7969932229500953,57.402634,0.5,5
0.8052498621687134,60.850197,0.4444444444444444,0
0.726216047066195,70.938385,0.2857142857142857,0
0.8447846311820792,55.103657,0.6153846153846154,5
0.7763229745737115,71.49763,0.35,6
0.9308880205444056,37.17192,0.4,0
0.6829751530520104,90.553535,0.4444444444444444,5
0.7154444265629873,85.40906,0.4444444444444444,0
0.6916874859493183,70.558655,0.3181818181818182,0
0.9548217199922102,27.776896,0.7058823529411765,2
0.9748350293409322,21.387257,0.8666666666666667,0
0.9812293870590637,22.247164,0.6363636363636364,1
0.776467083956381,62.946537,0.6666666666666666,0
0.7893429756744499,67.344345,0.4666666666666667,0
0.6582970718525639,75.5496,0.4583333333333333,7
0.8746719265523718,50.662983,0.5,0
1.0,0.0,1.0,1
